FundingOrgName,ProjectReference,LeadROName,Department,ProjectCategory,PISurname,PIFirstName,PIOtherNames,PI ORCID iD,StudentSurname,StudentFirstName,StudentOtherNames,Student ORCID iD,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,Region,Status,Classifications 1,Classifications 2,Classifications 3,Classifications 4,Classifications 5,Other Classifications,GTRProjectUrl,ProjectId,FundingOrgId,LeadROId,PIId,duration,price
EPSRC,EP/F059760/1,University of Brighton,"Sch of Computing, Engineering & Maths",Research Grant,Belz,Anya,NA,NA,NA,NA,NA,NA,REG Challenge 2008: A Shared Task Evaluation Event for Referring Expression Generation,2008-02-28,2008-09-27,17426,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/F059760/1,A603670F-D2C8-46DB-9615-0EF87643C764,798CB33D-C79E-4578-83F2-72606407192C,5904176C-7486-4E2B-959A-94C29ADE4D96,D05A2016-26DC-4BCD-B748-CBCD2C35010D,212,82.19811320754717
EPSRC,EP/C010078/1,University of Southampton,Electronics and Computer Science,Research Grant,De Roure,David,NA,NA,NA,NA,NA,NA,Semantic Media - Pervasive Annotation for e-Research,2006-03-01,2008-08-31,224159,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,Networks & Distributed Systems,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/C010078/1,F8261491-63D6-4C08-8BBC-12F7EFDDA867,798CB33D-C79E-4578-83F2-72606407192C,30A429E3-83B7-4E41-99C0-14A144F07DFE,AC23FEDF-B8E8-46CB-BEA0-3C2933633B40,914,245.25054704595186
EPSRC,EP/V028251/1,Imperial College London,Dept of Computing,Research Grant,Luk,Wayne,NA,NA,NA,NA,NA,NA,DART: Design Accelerators by Regulating Transformations,2021-04-01,2024-03-31,613910,NA,NA,Active,Artificial Intelligence,Electronic Devices & Subsys.,Fundamentals of Computing,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V028251/1,2A300539-3E72-4DF3-9983-1756534F938D,798CB33D-C79E-4578-83F2-72606407192C,46387D84-F71E-4B7D-8C7D-9C288F113510,FC01162D-80CC-47BC-8247-E37B071770AD,1095,560.648401826484
EPSRC,EP/T018313/1,"City, University of London",Sch of Engineering and Mathematical Sci,Research Grant,Daviaud,Laure,NA,http://orcid.org/0000-0002-9220-7118,NA,NA,NA,NA,"Learning, Approximating and Minimising Streaming Automata for Large-scale Optimisation",2020-09-01,2023-08-31,249526,NA,NA,Active,Artificial Intelligence,Software Engineering,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T018313/1,4AD30D19-6A33-414E-A6E0-1EFEB4360EFE,798CB33D-C79E-4578-83F2-72606407192C,CD35D908-C2AF-4C14-9BC4-519C775CDB6E,123A948D-DD3E-4E93-AEEC-841B43B77D0E,1094,228.0859232175503
EPSRC,EP/V030302/1,The Alan Turing Institute,Grants Administration,Fellowship,Smith,Adrian,NA,NA,NA,NA,NA,NA,Turing AI Fellowships Phase 1,2020-08-15,2025-01-14,7388760,NA,NA,Active,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V030302/1,709F56F1-8E83-4FE3-B86A-184BA79747BE,798CB33D-C79E-4578-83F2-72606407192C,932BEDE4-B3F0-4A95-B84F-3DC4EEC73F0E,CB11C174-F974-4688-80A3-3102FE5F724C,1613,4580.756354618723
EPSRC,EP/G000484/1,University of Essex,Computer Sci and Electronic Engineering,Research Grant,Poli,Riccardo,NA,NA,NA,NA,NA,NA,"Visiting Fellowship: Bringing contemporary biology into Evolutionary Computation: Plasticity, hierarchy, and genetic re-use",2008-04-01,2008-07-31,39099,NA,NA,Closed,Artificial Intelligence,New & Emerging Comp. Paradigms,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/G000484/1,E38EFA2A-7A69-447A-8A16-144E12BCE9D9,798CB33D-C79E-4578-83F2-72606407192C,ED6A6B32-663C-4A62-A33B-2C6A68E2E102,83F9583C-4526-4F2F-9C5F-81988EEA2E1D,121,323.1322314049587
EPSRC,EP/P006094/1,University of Sheffield,Computer Science,Research Grant,Marshall,James,Arthur,http://orcid.org/0000-0002-1506-167X,NA,NA,NA,NA,Brains on Board: Neuromorphic Control of Flying Robots,2016-12-30,2021-12-29,4816675,NA,NA,Active,Artificial Intelligence,Robotics & Autonomy,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/P006094/1,0BFCDA38-B539-4E7F-A2CE-0C29D77B07EE,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,2319EF68-5CA1-4756-BE14-7F801E05F40F,1825,2639.27397260274
EPSRC,EP/V029045/1,University of Sheffield,Neurosciences,Research Grant,Wang,Dennis,NA,http://orcid.org/0000-0003-0068-1005,NA,NA,NA,NA,Transfer learning of pharmacogenomic information across disease types and preclinical models for drug sensitivity prediction.,2021-04-01,2024-03-31,461756,NA,NA,Active,Artificial Intelligence,Med.Instrument.Device& Equip.,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V029045/1,61B3DE7A-63C4-47FB-ABB1-19B09C93B400,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,2CE957F6-B6CA-4C71-9089-5B8022BCBAF6,1095,421.6949771689498
EPSRC,EP/N02026X/1,University of Southampton,Sch of of Electronics and Computer Sci,Research Grant,Tran-Thanh,Long,NA,NA,NA,NA,NA,NA,Cyber security solutions for smart traffic control systems,2016-03-31,2018-10-31,199166,NA,NA,Closed,Artificial Intelligence,Networks & Distributed Systems,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/N02026X/1,59E168A1-90FE-47C3-AA01-124031AE08A7,798CB33D-C79E-4578-83F2-72606407192C,30A429E3-83B7-4E41-99C0-14A144F07DFE,D1E91E13-80C3-4357-BFF5-91C19C1CE75E,944,210.98093220338984
EPSRC,EP/J020478/1,Imperial College London,Dept of Computing,Research Grant,Guo,Yi-ke,NA,NA,NA,NA,NA,NA,Rogue Virtual Machine Identification in DaISy Clouds,2012-05-15,2013-05-14,119690,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J020478/1,6A47FF2B-EC16-4814-90A2-2D46AB7DE8F3,798CB33D-C79E-4578-83F2-72606407192C,46387D84-F71E-4B7D-8C7D-9C288F113510,3E0B1DE0-7357-4A1F-998C-0084790C4CE3,364,328.81868131868134
EPSRC,EP/D080134/1,University of Reading,Cybernetics,Research Grant,Warwick,Kevin,NA,NA,NA,NA,NA,NA,Investigating the Computational Capacity of Cultured Neuronal Networks Using Maching Learning,2007-01-01,2010-06-30,435856,NA,NA,Closed,Artificial Intelligence,Biomedical neuroscience,New & Emerging Comp. Paradigms,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/D080134/1,D83F7E89-7EBD-422B-A604-2057090239C7,798CB33D-C79E-4578-83F2-72606407192C,E89C3602-0FB4-4044-A918-58966B8A10B2,4FB9F3C3-782B-4A48-B805-49B78B85E37F,1276,341.57993730407526
EPSRC,EP/V007025/1,University of Sheffield,Civil and Structural Engineering,Research Grant,Smyl,Danny,NA,http://orcid.org/0000-0002-6730-5277,NA,NA,NA,NA,Three-dimensional electrical tomography for imaging large concrete members,2021-06-14,2024-06-13,413824,NA,NA,Active,Artificial Intelligence,Structural Engineering,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V007025/1,6E92A689-92EB-4039-B06F-1FFF2595F825,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,CEDB88EF-8D5F-4D76-8FDC-4E6118B2D2B7,1095,377.9214611872146
EPSRC,EP/I005706/1,University of Oxford,Computer Science,Research Grant,Cuenca Grau,Bernardo,NA,NA,NA,NA,NA,NA,LogMap: Logic-based Methods for Ontology Mapping,2011-01-10,2012-11-09,101656,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/I005706/1,A2DB7C3A-1880-4FEC-A6EB-55E96BFCC166,798CB33D-C79E-4578-83F2-72606407192C,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,CE1AEA5E-A964-4436-80FD-FB19249D1552,669,151.95216741405082
EPSRC,EP/L000296/1,University of Birmingham,School of Computer Science,Research Grant,Tino,Peter,NA,NA,NA,NA,NA,NA,Personalised Medicine through Learning in the Model Space,2013-10-01,2017-03-31,1043448,NA,NA,Closed,Artificial Intelligence,Complexity Science,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/L000296/1,FE1E93FD-EEEF-4705-8450-51A4B5272714,798CB33D-C79E-4578-83F2-72606407192C,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,DADC570E-87A0-43AD-8FF7-B1FCF8BDA70E,1277,817.1088488645262
EPSRC,EP/S032355/1,Aston University,College of Engineering and Physical Sci,Research Grant,Resende Faria,Diego,NA,http://orcid.org/0000-0002-2771-1713,NA,NA,NA,NA,Robot In-hand Dexterous manipulation by extracting data from human manipulation of objects to improve robotic autonomy and dexterity - InDex,2019-03-01,2022-02-28,358730,NA,NA,Active,Artificial Intelligence,Image & Vision Computing,Robotics & Autonomy,Vision & Senses - ICT appl.,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S032355/1,827043DA-D688-45F3-96EE-44D994A305CA,798CB33D-C79E-4578-83F2-72606407192C,5BFB9036-9D16-4AB9-A9EF-097BB6FBD69A,38569E6E-FD6D-425F-9796-011801E32CB0,1095,327.60730593607303
EPSRC,EP/M507088/1,"Queen Mary, University of London",Sch of Electronic Eng & Computer Science,Research Grant,Dixon,Simon,NA,http://orcid.org/0000-0002-6098-481X,NA,NA,NA,NA,Audio Data Exploration: New Insights and Value,2014-11-03,2015-09-02,77442,NA,NA,Closed,Artificial Intelligence,Music & Acoustic Technology,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/M507088/1,DD4B4EEF-AE44-43CD-B621-6486F445EE40,798CB33D-C79E-4578-83F2-72606407192C,D5337A10-AC8A-402A-8164-C5F9CC6B0140,2E9DAD26-CC75-4B99-8C38-CDE0C5397477,303,255.58415841584159
EPSRC,EP/S036636/1,Imperial College London,Dept of Computing,Research Grant,Davison,Andrew,John,NA,NA,NA,NA,NA,"Perceiving, Modelling and Interacting with the Object-Based World",2019-07-01,2024-06-30,2066563,NA,NA,Active,Artificial Intelligence,Image & Vision Computing,Robotics & Autonomy,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S036636/1,CEF50708-922F-4574-8EDA-4EA4BE4ACCA7,798CB33D-C79E-4578-83F2-72606407192C,46387D84-F71E-4B7D-8C7D-9C288F113510,964FF509-24BF-4F15-8F3F-BAC5FC773696,1826,1131.7431544359256
EPSRC,EP/R022941/1,Goldsmiths College,Computing Department,Research Grant,Soldatova,Larisa,NA,http://orcid.org/0000-0001-6489-3029,NA,NA,NA,NA,ACTION on Cancer,2018-11-07,2022-11-06,476570,NA,NA,Active,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R022941/1,813BCDB0-9C96-4D71-870C-4F77343BDAF5,798CB33D-C79E-4578-83F2-72606407192C,A9B1866C-EE3E-4D81-A83C-118745E9433E,75A1EF33-A03D-44DB-9003-5AE4F439A0F7,1460,326.4178082191781
EPSRC,EP/T024976/1,University of Edinburgh,Centre for Speech Technology Research,Research Grant,Bell,Peter,John,http://orcid.org/0000-0002-9597-9615,NA,NA,NA,NA,Unmute: Opening Spoken Language Interaction to the Currently Unheard,2020-12-01,2023-11-30,970668,NA,NA,Active,Artificial Intelligence,Computational Linguistics,Human-Computer Interactions,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T024976/1,341BE095-7486-4165-916D-59BF89490823,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,36DD10E7-36D0-4097-8B03-0B24ACD2F30C,1094,887.2650822669104
EPSRC,EP/S028455/1,University College London,Electronic and Electrical Engineering,Research Grant,Masouros,Christos,NA,NA,NA,NA,NA,NA,Learning to Communicate: Deep Learning based solutions for the Physical Layer of Machine Type Communications [LeanCom],2019-11-04,2022-11-03,858611,NA,NA,Active,Artificial Intelligence,RF & Microwave Technology,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S028455/1,4D8C8C23-E0C3-4240-A31F-45CED3DB1638,798CB33D-C79E-4578-83F2-72606407192C,3A5E126D-C175-4730-9B7B-E6D8CF447F83,849D334B-2D26-4035-9898-EB64DB0EEF4F,1095,784.1196347031963
EPSRC,EP/J020524/1,University of Edinburgh,Sch of Informatics,Research Grant,Bundy,Alan,NA,http://orcid.org/0000-0002-0578-6474,NA,NA,NA,NA,Interpreting and integrating mismatched data on the fly,2012-05-30,2013-05-29,58666,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J020524/1,8B02F2AB-F5C6-4BF6-AC7B-74255FA58317,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,5658E1FF-009D-4EF3-9F9D-571FB8D024EE,364,161.17032967032966
EPSRC,EP/T022523/1,University of Bath,Computer Science,Research Grant,Cosker,Darren,Peter,NA,NA,NA,NA,NA,CAMERA 2.0,2020-11-01,2025-10-31,3401653,NA,NA,Active,Artificial Intelligence,Computer Graphics & Visual.,Human-Computer Interactions,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T022523/1,DC679870-02B9-4A11-9C54-57B2E2D87FAE,798CB33D-C79E-4578-83F2-72606407192C,EAAD4D43-BD15-432B-9385-2DBD0C65958D,5EFEEA9A-A081-437B-A0C8-951478FB34F7,1825,1863.9194520547944
EPSRC,EP/L010690/1,University of Edinburgh,Sch of Informatics,Research Grant,Osborne,M,NA,NA,NA,NA,NA,NA,"ReDites: Real Time, Detection, Tracking, Monitoring and Interpretation of Events in Social Media",2013-07-08,2014-07-07,241834,NA,NA,Closed,Artificial Intelligence,Computer Graphics & Visual.,Information & Knowledge Mgmt,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/L010690/1,887E7C5B-F693-4C21-AD21-6A0DC21498D5,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,9318002D-6CFF-4844-BBFC-31C30633261A,364,664.3791208791209
EPSRC,EP/R014507/1,University of Sheffield,Computer Science,Research Grant,Lu,Haiping,NA,http://orcid.org/0000-0002-0349-2181,NA,NA,NA,NA,Learning Sparse Features from 4D fMRI Data for Brain Disease Diagnosis,2018-01-01,2019-06-30,100730,NA,NA,Closed,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R014507/1,6D059268-6A9B-4B9F-A855-5AFB26A6CA2A,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,59D88C51-62DB-4AA5-953E-9279A8638ED5,545,184.8256880733945
EPSRC,EP/S005927/1,University of Portsmouth,Sch of Mechanical and Design Engineering,Research Grant,Sanders,David,Adrian,NA,NA,NA,NA,NA,Using artificial intelligence to share control of a powered-wheelchair between a wheelchair user and an intelligent sensor system.,2018-12-03,2022-04-30,465562,NA,NA,Active,Artificial Intelligence,Biomechanics & Rehabilitation,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S005927/1,FF745D53-1942-4187-B14E-78B807EA9BF9,798CB33D-C79E-4578-83F2-72606407192C,955C55E8-783E-4842-BB2C-2D275A3CAF82,942EDBC8-4F97-4B10-8C94-0AA36B12E626,1244,374.2459807073955
EPSRC,EP/J007463/1,Goldsmiths College,Computing Department,Research Grant,d'Inverno,Mark,NA,NA,NA,NA,NA,NA,Autonomic Software Engineering for online cultural experiences,2011-09-01,2013-08-31,204359,NA,NA,Closed,Artificial Intelligence,Human-Computer Interactions,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J007463/1,94A5FF07-14A3-411B-AFB8-7DA20C21D547,798CB33D-C79E-4578-83F2-72606407192C,A9B1866C-EE3E-4D81-A83C-118745E9433E,03660D88-EEE2-4CE2-BA85-A0C7625DC0A8,730,279.9438356164384
EPSRC,EP/G02085X/1,University of Oxford,Computer Science,Research Grant,Horrocks,Ian,NA,NA,NA,NA,NA,NA,ConDOR: Consequence-Driven Ontology Reasoning,2009-07-01,2012-09-30,359707,NA,NA,Closed,Artificial Intelligence,Bioinformatics,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/G02085X/1,B26DB18B-BBB0-4073-8061-77F871EE3DF5,798CB33D-C79E-4578-83F2-72606407192C,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,0691CF8B-41DC-4885-8525-A7C3A2EC64C6,1187,303.03875315922494
EPSRC,EP/V023233/1,University of Manchester,School of Health Sciences,Fellowship,Yau,Christopher,NA,http://orcid.org/0000-0001-7615-8523,NA,NA,NA,NA,Turing AI Fellowship: clinAIcan - developing clinical applications of artificial intelligence for cancer,2021-01-01,2025-12-31,1211857,NA,NA,Active,Artificial Intelligence,Statistics & Appl. Probability,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V023233/1,F88669EB-7634-4BF5-B0B4-7C9B94A96543,798CB33D-C79E-4578-83F2-72606407192C,68D0E3C9-9246-4CFC-B5E9-48584CF82993,2B07C6A5-590A-41B5-9BEC-BFF1319F5CB9,1825,664.0312328767124
EPSRC,EP/G000700/1,University of Edinburgh,Sch of Informatics,Research Grant,Bundy,Alan,NA,http://orcid.org/0000-0002-0578-6474,NA,NA,NA,NA,Ontology Evolution in Physics,2008-07-01,2011-12-31,381408,NA,NA,Closed,Artificial Intelligence,Fundamentals of Computing,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/G000700/1,AC76A6C1-E852-49B7-A14A-62B379592FB9,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,5658E1FF-009D-4EF3-9F9D-571FB8D024EE,1278,298.4413145539906
EPSRC,EP/V006223/1,University of Cambridge,Engineering,Research Grant,Gales,Mark,NA,NA,NA,NA,NA,NA,Multimodal Video Search by Examples,2021-04-01,2024-03-31,694679,NA,NA,Active,Artificial Intelligence,Computational Linguistics,Human Communication in ICT,Image & Vision Computing,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V006223/1,670B2A71-936A-44D4-B81D-701013A22793,798CB33D-C79E-4578-83F2-72606407192C,D1774113-D5D2-4B7C-A412-66A90FE4B96F,17C73C17-B084-44B6-B454-7416B4792EF3,1095,634.4100456621004
EPSRC,EP/V002511/1,University of Portsmouth,School of Computing,Research Grant,Jordanov,Ivan,NA,http://orcid.org/0000-0003-3169-5995,NA,NA,NA,NA,Deep Learning Models for Fetal Monitoring and Decision Support in Labour,2021-04-01,2024-03-31,609685,NA,NA,Active,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V002511/1,B396B60B-6475-430D-B499-8263B0C6597F,798CB33D-C79E-4578-83F2-72606407192C,955C55E8-783E-4842-BB2C-2D275A3CAF82,2DF33564-94E3-4C57-8D34-9C39752C2D61,1095,556.7899543378995
EPSRC,EP/R045127/1,University of Lincoln,School of Computer Science,Research Grant,Pearson,Simon,NA,NA,NA,NA,NA,NA,The Internet of Food Things,2018-05-14,2021-12-31,1139958,NA,NA,Active,Artificial Intelligence,Information & Knowledge Mgmt,Mobile Computing,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R045127/1,5091EBCF-369A-4BB2-99C0-7A40E621ED95,798CB33D-C79E-4578-83F2-72606407192C,D64641C7-D9A6-4B41-9C8F-03F7396CB8DA,12DE7AB0-19C1-4B98-85A9-8C6B8760608C,1327,859.0489826676715
EPSRC,EP/N014871/1,University of Dundee,Computing,Research Grant,Reed,Chris,NA,http://orcid.org/0000-0002-6849-1374,NA,NA,NA,NA,Argument Mining,2016-01-01,2019-12-31,680118,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/N014871/1,8A961665-5A1C-4F34-8EFA-6BD98CF0B29E,798CB33D-C79E-4578-83F2-72606407192C,90051600-6EF2-4093-BA8C-2B4B6F550895,CE70B730-D022-47FF-B9C1-40BBFF20F918,1460,465.8342465753425
EPSRC,EP/C537157/1,University of Manchester,Computer Science,Research Grant,Paton,Norman,William,NA,NA,NA,NA,NA,An Infrastructure for Adaptive System Development,2006-03-01,2009-04-30,178212,NA,NA,Closed,Artificial Intelligence,Fundamentals of Computing,Information & Knowledge Mgmt,Software Engineering,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/C537157/1,51E1392B-51AA-4B4E-AF6D-A02EABF3521D,798CB33D-C79E-4578-83F2-72606407192C,68D0E3C9-9246-4CFC-B5E9-48584CF82993,2313AD8D-365F-4D50-84F4-6F45EDA0044F,1156,154.16262975778545
EPSRC,EP/V05676X/1,Heriot-Watt University,S of Mathematical and Computer Sciences,Research Grant,Hastie,Helen,Frances,NA,NA,NA,NA,NA,HUman-machine teaming for Maritime Environments (HUME),2021-07-01,2024-06-30,1099367,NA,NA,Active,Artificial Intelligence,Computational Linguistics,Human-Computer Interactions,Image & Vision Computing,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V05676X/1,587F0788-E435-41AA-B99B-8F90DA509EE8,798CB33D-C79E-4578-83F2-72606407192C,E5A82D2C-5AD4-488A-ACFF-566345A5D6DA,25AC06DF-60F4-493B-BA30-28DC90C3CEA1,1095,1003.9881278538812
EPSRC,EP/T001569/1,The Alan Turing Institute,Research,Research Grant,Wilson,Alan,NA,NA,NA,NA,NA,NA,"Strategic Priorities Fund - AI for Science, Engineering, Health and Government",2018-11-01,2020-12-15,38799999,NA,NA,Active,Artificial Intelligence,Building Ops & Management,Mathematical Aspects of OR,Statistics & Appl. Probability,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T001569/1,70338EF4-1482-45F5-B382-B3A6F4B53EF2,798CB33D-C79E-4578-83F2-72606407192C,932BEDE4-B3F0-4A95-B84F-3DC4EEC73F0E,FB833B5F-F8D4-4D5B-A83C-DEBA96E317E7,775,50064.51483870968
EPSRC,EP/H024778/1,University of Bristol,Engineering Mathematics,Research Grant,Campbell,Ian Colin Grant,NA,http://orcid.org/0000-0002-4775-9802,NA,NA,NA,NA,Workshop Proposal: Cancer Bioinformatics,2010-07-01,2011-06-30,16298,NA,NA,Closed,Artificial Intelligence,Bioinformatics,Information & Knowledge Mgmt,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/H024778/1,2C9214F3-2CFB-412F-8A53-A0F3A5000447,798CB33D-C79E-4578-83F2-72606407192C,4A348A76-B2D0-4DDD-804A-CE735A6D3798,4482F852-34BC-4151-96E4-6E65F011A983,364,44.77472527472528
EPSRC,EP/V036106/1,Aston University,Research and Knowledge Exchange,Research Grant,Green,Simon,Oliver,http://orcid.org/0000-0002-0298-634X,NA,NA,NA,NA,EPSRC Core Equipment for Aston University,2020-11-01,2022-04-30,389999,NA,NA,Active,Artificial Intelligence,Catalysis & Applied Catalysis,Optical Communications,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V036106/1,3E938593-5C92-4A68-842C-9A6D353206FE,798CB33D-C79E-4578-83F2-72606407192C,5BFB9036-9D16-4AB9-A9EF-097BB6FBD69A,5D8B3DBB-F777-48E2-82BC-9AEEA5048515,545,715.594495412844
EPSRC,EP/R030855/1,Cardiff University,Computer Science,Research Grant,Marshall,Andrew David,NA,NA,NA,NA,NA,NA,Seeing the future,2018-04-01,2021-04-30,232766,NA,NA,Active,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R030855/1,927FD0F9-6797-4B27-B6CE-CAF6469ADE61,798CB33D-C79E-4578-83F2-72606407192C,9C10D78F-6430-4CA7-9528-B96B0762A4C6,656EA3E3-6983-4A43-B397-2F43AF3A76B1,1125,206.90311111111112
EPSRC,EP/J012157/1,King's College London,Informatics,Research Grant,Fox,Maria,NA,NA,NA,NA,NA,NA,Automated Plan-Based Policy-Learning for Surveillance Problems,2012-09-01,2016-02-29,370785,NA,NA,Closed,Artificial Intelligence,Robotics & Autonomy,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J012157/1,A1C6CCEC-7D88-48AD-B1A4-E8C2306FD179,798CB33D-C79E-4578-83F2-72606407192C,318B5D98-4CB4-4B10-A876-08FC93071A56,3393FFCC-9A6B-42A2-94AB-CE3A293FD6E0,1276,290.58385579937305
EPSRC,EP/V025295/1,University of Leicester,Mathematics,Fellowship,Tyukin,Ivan,Yurievich,http://orcid.org/0000-0002-7359-7966,NA,NA,NA,NA,"Turing AI Fellowship: Adaptive, Robust, and Resilient AI Systems for the FuturE",2021-01-01,2025-12-31,1445902,NA,NA,Active,Artificial Intelligence,Numerical Analysis,Statistics & Appl. Probability,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V025295/1,D91B8C4B-38B1-4D9E-91BC-C7EA95F58FE4,798CB33D-C79E-4578-83F2-72606407192C,C842A34F-18F7-454D-A259-FED802368496,914AC61A-981F-4639-8282-1DA93B4154AA,1825,792.2750684931507
EPSRC,EP/G002339/1,University of Birmingham,School of Computer Science,Research Grant,Yao,Xin,NA,NA,NA,NA,NA,NA,Cooperatively Coevolving Particle Swarms for Large Scale Optimisation,2008-07-21,2009-10-20,28340,NA,NA,Closed,Artificial Intelligence,New & Emerging Comp. Paradigms,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/G002339/1,20542F55-DFBD-4E2C-AF15-AF95AB913DA1,798CB33D-C79E-4578-83F2-72606407192C,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,11499714-30FF-4432-9240-98CE2EF87C0B,456,62.14912280701754
